어휘,품사,뜻풀이
김시찬,명사,조선 시대의 문신(1700~1767). 자는 치명(穉明). 호는 초천(苕川). 대사간ㆍ부제학을 지냈으며l 저서에 ≪초천집≫ 따위가 있다.
김시필동자견려도,품사 없음,서울특별시 용산구 삼성 미술관 리움에 소장되어 있는l 조선 중기의 화가 김시가 그린 산수 인물화. 통나무 다리를 사이에 두고 버티는 나귀와 고삐를 잡아끄는 동자의 모습을 생생하게 묘사하였다. 우리나라 보물이다.
김시헌,명사,조선 중기 때의 문신(1560~1613). 자는 자징(子徵). 호는 애헌(艾軒). 임진왜란을 수습하는 데 힘썼고l ≪선조실록≫의 편찬에 참여하였다.
김시현,명사,독립운동가(1883~1966). 자는 구화(九和). 호는 하구(何求)ㆍ학우(鶴右). 1919년 3ㆍ1 운동 후 만주에서 의열단에 가입하고l 국내와 만주ㆍ중국을 왕래하며 독립운동을 벌였다. 1952년에 이승만 대통령을 암살하려다 미수에 그쳐 사형 선고를 받았으나l 4ㆍ19 혁명으로 석방되었다.
김시황,명사,독립운동가(?~?). 3ㆍ1운동에 참가한 뒤l 보합단(普合團)을 조직하여 일제에 저항하였고l 만주로 건너가 독립단(獨立團)과 합류하여 활약하였다. 이후 독립운동이 한계에 달하자l 베이징(北京)에서 은신하였다.
김시회,명사,조선 중기의 문신(1542~1581). 자는 양오(養吾). 호는 양진재(養眞齋). 홍섬(洪暹)ㆍ이이(李珥) 등과 함께 ≪명종실록≫의 편찬에 참여하였다.
김식,명사,조선 중기의 화가(1579~1662). 자는 중후(仲厚)ㆍ치온(致溫). 호는 퇴촌(退村)ㆍ죽서(竹西)ㆍ청포(淸浦)ㆍ죽창(竹窓). 현종 때 찰방을 지냈다. 산수와 소를 잘 그리기로 유명하였다. 작품에 <모자섭우도(母子涉牛圖)>l <노안도(蘆雁圖)> 따위가 있다.
김신국,명사,조선 중기의 문신(1572~1657). 자는 경진(景進). 호는 후추(後?). 임진왜란이 일어나자 의병을 모아 적에게 큰 타격을 주고 참봉이 되었으며l 이후에 평안도 관찰사ㆍ우참찬ㆍ호조 판서를 지냈다. 병자호란 후 볼모로 가는 소현 세자의 이사(貳師)로서 심양까지 배종(陪從)한 뒤 귀국하여l 기로소에 들었다.
김신부부전,명사,조선 정조 때 이덕무가 지은 고대 소설. 28세의 노총각 김희집과 21세의 노처녀 신 씨의 혼사가 왕명에 의하여 이루어진 미담을 재미있게 그린 것으로l ≪동상기≫라는 희곡으로 꾸며지기도 하였다. ≪아정유고(雅亭遺稿)≫에 수록되어 있다.
김신선전,명사,조선 정조 때 박지원이 지은 한문 단편 소설. 작자가 김홍기(金弘基)란 이름의 김 신선(金神仙)의 존재에 대단히 매력을 느낀 나머지 그를 만나 보려고 끈질기게 추적하나 끝내 만나지 못한다는 내용으로l ≪연암외전≫에 실려 있다.
김심,명사,고려 말기의 문신(?~?). 충렬왕 때 볼모로 원나라에 갔다가 돌아와 낭장(?將)이 되었고l 딸이 원나라 인종의 편비(偏妃)가 되자 원제(元帝)에 의하여 고려 도원수가 되었다.
김심언,명사,고려 초기의 학자(?~1018). 성종 때 문과에 급제하였으며l 최승로와 함께 유학을 발전시키고 국가 체제 확립에 큰 공을 세웠다.
김쌈,명사,김으로 밥을 싼 음식.
김씨,명사,우리나라 성(姓)의 하나. 본관은 김해l 경주l 광산l 금령l 안동l 의성l 강릉l 청풍 등 280여 본이 현존한다.
김 씨가 먹고 이 씨가 취한다,품사 없음,좋지 못한 짓은 제가 하였으나 그에 대한 벌이나 비난은 남이 당하게 됨을 비유적으로 이르는 말. <동의 속담> ‘콩죽은 내가 먹고 배는 남이 앓는다’
김 씨가 한몫 끼지 않은 우물은 없다,품사 없음,김씨 성을 가진 사람이 많다는 말.
김씨세효도,명사,조선 철종 때의 효자 김윤광(金潤光)과 그의 아들 석기(碩基)의 행적을 적은 책. 석기의 동생 석봉(碩奉)이 고종 2년(1865)에 그림을 넣어 펴냈다. 1권.
김안국,명사,조선 전기의 문신ㆍ학자(1478~1543). 자는 국경(國卿). 호는 모재(慕齋). 예조 판서l 대제학 등을 지냈다. 박학하고 문장에 능한 성리학자로서 저서에 ≪모재집≫ㆍ≪모재가훈≫l 편서에 ≪이륜행실도(二倫行實圖)≫ㆍ≪동몽선습≫ 따위가 있다.
김 안 나는 숭늉이 더 뜨겁다,품사 없음,물이 한창 끓고 있을 때면 김은 나지 않지만 가장 뜨거운 것처럼l 공연히 떠벌리는 사람보다도 가만히 침묵을 지키고 있는 사람이 더 무섭고 야무지다는 말. <동의 속담> ‘김 안 나는 숭늉이 덥다’
김 안 나는 숭늉이 덥다,품사 없음,물이 한창 끓고 있을 때면 김은 나지 않지만 가장 뜨거운 것처럼l 공연히 떠벌리는 사람보다도 가만히 침묵을 지키고 있는 사람이 더 무섭고 야무지다는 말. <동의 속담> ‘김 안 나는 숭늉이 더 뜨겁다’
김안로,명사,조선 전기의 문신(1481~1537). 자는 이숙(?叔). 호는 희락당(希樂堂)ㆍ퇴재(退齋)ㆍ용천(龍泉). 기묘사화 때 조광조와 함께 유배되기도 하였으며l 그 후 우의정ㆍ좌의정 등을 지냈다. 공포 정치를 단행하였으며l 문정 왕후의 폐위를 도모하다가 사사(賜死)되었다. 저서에 ≪용천담적기(龍泉淡寂記)≫가 있다.
김알지,명사,신라 때 경주 김씨의 시조(65~?). 금궤에서 나왔다고 하여 성을 김이라고 했다. 그의 7대손인 미추(味鄒)가 12대 첨해왕의 뒤를 이어 등극함으로써 신라 왕족에 김씨가 등장하게 되었다.
김알지설화,품사 없음,경주 김씨의 시조인 김알지의 신비한 탄생에 관한 설화. 닭 우는 소리가 들려서 가 본 곳에 황금 궤짝이 있었고l 그 안에 사내아이가 들어 있었다는 내용이다. 문헌에 따라 닭 우는 소리가 아니라 큰 빛을 따라가 보아 황금 궤짝을 발견한 것으로 전하기도 한다. ≪삼국유사≫와 ≪삼국사기≫에 실려 전한다.
김암,명사,통일 신라 시대의 문신ㆍ학자(?~?). 당나라에 유학하면서 음양학을 연구하여 ≪둔갑법≫을 저술하였고 귀국하여 사천대박사(司天大博士)가 되었으며l 점복술(占卜術)과 은형술(隱形術)의 새로운 분야를 개척하였다.
김압력,명사,일정한 온도에서 액체 또는 고체와 평형 상태에 있는 증기가 가지는 압력. 밀리미터(mm) 또는 밀리바(mb)로 나타낸다.
김압축식랭동기,명사,증기를 압축하여 낮은 온도를 얻는 냉동기. 압축기ㆍ응축기ㆍ조절 밸브ㆍ증발기 따위로 이루어지며l 냉매로는 프레온과 암모니아를 쓴다. ⇒규범 표기는 ‘김 압축식 냉동기’이다.
김약,명사,‘제초제’의 북한어.
김 약국의 딸들,품사 없음,박경리가 지은 장편 소설. 김 약국을 중심으로 한 가족의 몰락 과정을 다룬 작품으로l 작가의 작품 세계에 하나의 분수령을 이루었으며l 이후에 발표된 작품들의 제재나 문체에 많은 영향을 주었다. 1962년에 발표되었다.
김약로,명사,조선 시대의 문신(1694~1753). 자는 이민(而敏). 호는 만휴당(晩休堂). 승문원 정자가 되어 ≪숙종실록≫ 보충의 잘못을 논하다가 유배되었다. 뒤에 육조의 판서를 거쳐 우의정l 좌의정 등을 지냈다.
김약수,명사,독립운동가ㆍ정치가(1893~1964). 국내 사회주의 운동을 이끌었고l 1925년에 조선 공산당 조직에 참여하였다. 1948년 제헌 국회 부의장에 선출되었고l 1949년 국회 프락치 사건으로 구금되었다가 한국 전쟁 때 월북하였다.
김약연,명사,독립운동가ㆍ교육자(1868~1942). 호는 규암(圭巖). 광무 3년(1899)에 간도의 명동(明東)에 한인(韓人) 부락을 설정하고 규암재를 세워 교육 사업에 헌신하였다. 융희 2년(1908)에 명동 서숙(明東書塾)을 설립ㆍ운영하였다.
김약온,명사,고려 시대의 문신(1059~1140). 자는 유승(柔勝). 문과에 급제하여 중서시랑평장사l 문하시중을 지내면서 청렴하게 일생을 보냈다.
김양,명사,신라 때의 왕족(808~857). 자는 위흔(魏昕). 태종 무열왕의 9대손으로l 장보고와 결탁하여 민애왕을 죽이고 신무왕을 세웠으며l 신무왕 사후에는 문성왕을 옹립하였다.
김양기,명사,조선 후기의 화가(?~?). 자는 천리(千里). 호는 긍원(肯園)ㆍ낭곡(浪谷). 김홍도의 아들로l 산수ㆍ인물ㆍ풍속ㆍ화조 따위의 다양한 소재를 다루었다. 작품에 <월전취생도(月前吹笙圖)>l <고목소림도(古木疏林圖)> 따위가 있다.
김양도,명사,신라 때의 장군(?~670). 진골 귀족으로l 문무왕 8년(668)에 김유신 등과 함께 고구려 정벌에 공을 세웠으며l 669년에 김인문ㆍ김흠순 등과 함께 당나라에 파견되었다가 혼자 억류되어 옥사하였다.
김양상,명사,신라 제37대 왕 ‘선덕왕’의 본명.
김양행,명사,조선 후기의 문신(1715~1779). 자는 자정(子靜). 호는 지암(止菴)ㆍ여호(驪湖). 성리학ㆍ예학ㆍ역학에 밝았으며 문집에 ≪지암집≫이 있다.
김억,명사,시인(1896~?). 본명은 희권(熙權). 호는 안서(岸曙)ㆍ안서생(岸曙生). ≪창조≫ㆍ≪폐허≫의 동인으로 활약하였고l 상징주의 시를 번역ㆍ소개하여 한국 신시(新詩)의 선구자적 역할을 하였다. 번역 시집에 ≪오뇌의 무도≫l 시집에 ≪해파리의 노래≫ 따위가 있다.
김언,명사,태봉(泰封)의 수군장(水軍將)(?~?). 효공왕 13년(909)에 궁예의 명으로 수군을 인솔하고 진도와 고이도를 점령하였으며l 이어 나주 포구에서 견훤의 군대를 대파하여 큰 공을 세웠다.
김언경,명사,신라의 서예가(?~?). 병부 시랑ㆍ전중대감(殿中大監)을 지냈으며l 행서(行書)에 능하였다.
김언기,명사,조선 중기의 학자(1520~1588). 자는 중온(仲?). 호는 유일재(惟一齋). 이황의 문인으로 후진(後進) 교육에 힘써 남치리(南致利)l 정사성(鄭士城)l 신제(申悌) 등의 이름난 제자를 배출하였다. 저서에 ≪유일재집≫이 있다.
김언수,명사,조선 중기의 무신(1574~1627). 자는 명수(命?). 인조 5년(1627) 정묘호란 때에 동영장(東營將)으로 안주성(安州城)을 지키다가 성이 함락되자 분신 자결을 하였다.
김여기,명사,조선 중기의 무신(?~1644). 자는 희숙(熙叔). 정묘호란 때에 의병을 일으켜 공을 세웠고l 병자호란 때에는 청나라 병사를 대파하였다. 임경업이 명나라와 밀통한 사건에 연루되어 옥사하였다.
김여물,명사,조선 중기의 무신(1548~1592). 자는 사수(士秀). 호는 피구자(披?子)ㆍ외암(畏菴). 병조 낭관(?官)ㆍ충주 도사 등을 지냈으며l 임진왜란 때에 신입과 함께 충주 방어에 나섰으나 적군을 막지 못하고 탄금대에서 전사하였다.
김여석,명사,조선 전기의 문신(1445~1493). 자는 은경(殷卿). 이조 참의ㆍ충청도 관찰사ㆍ형조 판서 등을 지냈으며l 강원도 관찰사로 있으면서 성리학에 관한 책을 간행하였다.
김연,명사,조선 후기의 문신(1655~?). 자는 사익(士益). 호는 퇴수당(退修堂). 관찰사ㆍ도승지ㆍ예조 참판 등을 지냈으며l 영조가 즉위하자 노론의 탄핵을 받아 유배되었다.
김연광,명사,조선 중기의 문신(1524~1592). 자는 언정(彦精). 호는 송암(松巖). 회양 부사로 있을 때에 임진왜란을 맞았는데l 군사와 관리들이 모두 도망쳤으나 홀로 성문 앞에 정좌한 채 있다가 적에게 참살당하였다. 저서에 ≪송암시고(松巖詩稿)≫가 있다.
김연수,명사,고려 시대의 문신(?~?). 충렬왕 16년(1290)에 합단(哈丹)이 쳐들어왔을 때에 원나라에 가 이를 알렸으며l 원나라로부터 무덕장군(武德將軍)에 임명되었다.
김연실,명사,배우ㆍ가수(1911~1997). 1937년 당시 가장 많은 영화에 출연한 배우로 선정될 정도로 다작을 한 배우였으며 가수로는 주로 영화 주제가를 취입했다. 1930년대 중반 본격적으로 대중가요 전문 가수의 시대가 열리면서 활동이 줄어 들었으며 월북한 이후 활동에 대해서는 잘 알려져 있지 않다.
김연실전,명사,김동인이 지은 단편 소설. 한 여인의 성장 과정을 통하여 개화의 물결과 자유연애의 이름 아래 도덕적으로 타락해 가는 사회와 가정과 인간의 모습을 그린 작품이다. 1939년에 ≪문장≫ 2집에 발표되었다.
김영,명사,조선 중종 때의 문신(1475~1528). 자는 영지(英之). 호는 삼당(三塘). 예문관 대교로 무오사화 때에 화를 입은 사람들의 억울함을 상소하였다. 저서에 ≪삼당집(三塘集)≫이 있다.
김영갑,명사,사진작가(1957~2005). 2005년 3월 세종 문화 회관에서 이어도를 주제로 연 마지막 개인전까지 총 17회의 개인전을 열었다. 사진집으로 ≪마라도≫l ≪구름이 내게 가져다준 행복≫ 등이 있고l 사진 수필로 ≪그 섬에 내가 있었네≫를 출간하였다. 2003년에 이명동 사진상 특별상을 받았다.
김영덕,명사,조선 후기의 문신(1859~1910). 자는 수경(樹卿). 여주 목사l 동래 부사l 감리부산항통상사무(監理釜山港通商事務)를 지냈고 1910년에 국권이 강탈되자 자결하였다.
김영란법,명사,공직자 등에 대한 부정 청탁 및 공직자 등의 금품 등 수수(收受)를 금지하는 법률. 공직자 등의 공정한 직무 수행을 보장하고 공공 기관에 대한 국민의 신뢰를 확보하는 것을 목적으로 2016년 9월 28일에 시행되었다. 정식 명칭은 ‘부정 청탁 및 금품 등 수수의 금지에 관한 법률’이다.
김영란법 메뉴,품사 없음,‘부정 청탁 및 금품 등 수수의 금지에 관한 법률’인 김영란법에 저촉되지 않는 범위의 금액으로 먹을 수 있는 음식 종류.
김영랑,명사,시인(1903~1950). 본명은 윤식(允植). ≪시 문학≫ 동인으로 참여하였으며l 잘 다듬어진 언어로 한국적 정서를 담은 서정시를 발표하여 순수 서정시의 새로운 경지를 개척하였다. 시집에 ≪영랑 시집≫l ≪영랑 시선(詩選)≫ 따위가 있다.
김영석,명사,고려 시대의 문신(1079~1167). 첨사부 주부ㆍ북로 원수(北路元帥)를 지냈으며l 송나라 및 신라의 의서 ≪제중입효방(濟衆立效方)≫을 편술하였다.
