어휘,품사,뜻풀이
주문화각,명사,단청을 곱게 하여 아름답게 꾸민 누각.
주물,명사,어떤 물건이 부속되어 있어 직접적인 효용을 가지는 주된 물건. 광l 차고가 딸린 가옥 따위이다.
주물겁,명사,‘주형’의 북한어.
주물공,명사,쇠붙이를 녹인 쇳물을 일정한 틀 속에 부어 굳혀서 물건을 만드는 일을 전문으로 하는 사람.
주물공장,품사 없음,쇠붙이를 녹인 쇳물을 일정한 틀 속에 부어 굳혀서 물건을 만드는 일을 전문으로 하는 공장.
주물구다,동사,‘주무르다’의 방언
주물 냄비,품사 없음,쇠붙이로 만들어진 냄비. 음식의 온도를 장시간 유지해 주며l 내구성이 뛰어나다.
주물다,동사,‘주무르다’의 준말.
주물도면,품사 없음,주물 공정을 수행하는 데 필요한 기술적 내용을 제정된 색깔로 나타낸 도면.
주물럭,품사 없음,‘주물럭거리다’의 어근.
주물럭거리다,동사,물건 따위를 자꾸 주무르다.
주물럭대다,동사,물건 따위를 자꾸 주무르다.
주물럭주물럭,부사,물건 따위를 자꾸 주무르는 모양.
주물럭주물럭하다,동사,자꾸 물건 따위를 주무르다.
주물레다,동사,‘주물리다’의 방언
주물르다,동사,‘주무르다’의 방언
주물리,명사,경상남도 함안군 법수면에 있는 이. 법수면의 중북부에 위치해 있으며l 평지이다. 북쪽에 남강이 흐르며l 동쪽은 대부분 농경지가 넓게 발달하였다. 서쪽은 구릉성 산지로 이루어져 있으며l 주거지와 농경지가 형성되어 있다. 1011번 지방도가 마을을 남북으로 지난다.
주물리다,동사,손에 어떤 물건이나 몸뚱이 따위가 쥐어졌다 놓였다 하면서 자꾸 만져지다. ‘주무르다’의 피동사.
주물모래,명사,거푸집을 만드는 데 쓰는 모래. 강도가 크고 통기성l 내화성이 좋은 것을 쓴다.
주물모형,품사 없음,거푸집을 만들기 위하여 주물과 똑같이 만든 모형. 흔히 나무ㆍ시멘트ㆍ석고 따위로 만들며l 가소성 물질이나 금속으로 만들기도 한다.
주물사,명사,거푸집을 만드는 데 쓰는 모래. 강도가 크고 통기성l 내화성이 좋은 것을 쓴다.
주물사락,명사,주물품을 거푸집에서 갓 떼 낼 때 그것에 붙어 있는 모래나 이물질을 떨어내는 일.
주물상,명사,귀한 손님을 대접할 때l 간단하게 차려서 먼저 내오는 음식상.
주물숭배,품사 없음,어떠한 물건에 초자연적인 힘이 깃들어 있다고 믿어 이를 숭배하는 일. 원시 종교의 공통적 현상으로l 깃털이나 나뭇조각l 돌조각 따위에 영험한 힘이 있다고 믿어 그것을 숭배하고 재앙을 면하거나 병을 고치려 한다.
주물용선철,품사 없음,주조에 적합한 성분을 가진 선철.
주물용접,품사 없음,거푸집 속에 있는 금속 부품에 쇳물을 부어서 이어 붙이는 방법.
주물자,명사,주물의 나무틀을 만들 때 거푸집의 치수를 재는 자. 쇳물이 굳으면서 일어나는 수축 비율을 미리 고려하여 자의 눈금 간격을 크게 만든 자이다.
주물조각,품사 없음,쇠붙이를 녹여서 거푸집에 부어 만든 조각.
주물주물,부사,큰 손놀림으로 자꾸 주물러 만지작거리는 모양.
주물찰흙,명사,모래 주형을 만들 때 모래가 잘 뭉치도록 하기 위하여 쓰는l 불에 잘 견디는 찰흙.
주물콘베아,명사,거푸집을 싣고 가서 쇳물 바가지가 있는 곳에 갖다 대는 대차 컨베이어. ⇒규범 표기는 ‘주물 컨베이어’이다.
주물크로싱,품사 없음,고망간강을 녹인 다음 거푸집에 넣어 만든 <FL>크로싱</FL>. ⇒규범 표기는 미확정이다.
주물품,명사,쇠붙이를 녹인 쇳물을 일정한 틀 속에 부어 굳혀서 만든 물품.
주물형,명사,‘주형’의 북한어.
주뭇하다,형용사,‘뜨음하다’의 방언
주뭉이,명사,‘주머니’의 방언
주므르다,동사,‘주무르다’의 옛말.
주므이,명사,‘주머니’의 방언
주미,명사,마시는 술의 맛.
주미꼬리,명사,‘선머슴’의 방언
주미니,명사,‘주머니’의 방언
주미산,명사,충청남도 공주시에 있는 산. 산 중턱에 ‘공주 주미사지(公州舟尾寺址)’가 있다. 높이는 372미터.
주미이,명사,‘주머니’의 방언
주미칼,명사,‘주머니칼’의 방언
주민,명사,일정한 지역에 살고 있는 사람.
주민감사,품사 없음,‘지방 자치법’에 따라l 지방 자치 단체의 주민이 자치 단체와 그 장의 권한에 속하는 사무의 처리가 법령에 위반되거나 공익을 현저히 해한다고 인정되는 사안에 대하여 감사를 청구하는 일.
주민감사청구권,품사 없음,해당 지역의 주민들이 지방 자치 단체와 그 장의 업무 처리에 대하여 주민의 이름으로 감사를 청구할 수 있는 권리. 주민들이 참정권을 직접 행사하는 방식의 하나이다.
주민감시단,품사 없음,특정한 문제에 관련된 주민들이 해당 문제의 해결을 요구하거나l 해결 과정과 그 결과에 대한 관리l 감독 따위를 하기 위하여 자발적으로 결성한 단체.
주민공동시설,품사 없음,공동 주택에 사는 사람들이 공동으로 관리하는 시설. 주민 운동 시설l 입주자 집회소l 주민 휴게 시설l 도서실l 독서실l 기타 거주자의 취미 활동이나 주민 봉사 활동 따위에 사용할 수 있는 시설을 이른다.
주민공지제,품사 없음,수돗물의 수질이 법에서 정한 기준을 초과하여 나빠질 때l 수도 사업자가 상황을 단계별로 파악하여 상급 기관과 해당 지역의 사용자에게 신속하게 알리는 제도.
주민구역,명사,주민들의 살림집이 기본을 이루는 지역이나 구역.
주민기본대장네트워크시스템,품사 없음,일본에서 전국을 시정촌l 도도부현l 국가가 하나로 통합해 모든 국민의 개인 정보를 일원적으로 관리하는 컴퓨터 네트워크 정보 시스템.
주민단체,품사 없음,특정 지역의 주민들이 자발적으로 조성한 단체.
주민대표,품사 없음,일정한 지역에 살고 있는 사람들의 대표인.
주민동의서,품사 없음,일정한 지역에 사는 사람들이 어떤 문제에 대해서 동의를 표시한 문건.
주민등록,품사 없음,주민 등록법에 따라서l 모든 주민을 주소지의 시ㆍ군ㆍ읍 따위에 등록하게 하는 일. 주민의 거주 관계 및 인구 동태를 명확히 밝혀 행정 사무의 적정하고 간편한 처리를 도모함을 목적으로 한다.
주민등록등본,품사 없음,주민 등록 원본의 전부를 복사한 증명 서류.
주민등록번호,품사 없음,주민 등록을 할 때에l 국가에서 국민에게 부여하는 고유 번호.
주민등록번호변경위원회,품사 없음,주민 등록 번호 변경에 관한 사항을 심의ㆍ의결하는 위원회. 행정 안전부 소속이다.
주민등록법,품사 없음,주민의 등록에 관한 사항을 정한 법률. 옛날의 기류법(寄留法)을 바꾼 것으로l 1962년에 법률 1067호로 공포하였다.
주민등록법시행규칙,품사 없음,‘주민 등록법’의 시행에 관한 사항을 상세히 규정한 규칙.
주민등록사실조사,품사 없음,주민 등록표에 기록된 사항과 주민의 실제 거주 사실이 일치하는지 확인하는 조사.
주민등록상,품사 없음,주민 등록에 따름.
주민등록증,품사 없음,주민 등록법에 따라l 일정한 거주지에 거주하는 주민임을 나타내는 증명서. 해당 지역에 주민 등록을 한 사람 가운데 만 17세 이상인 사람에게 해당 시장l 군수l 구청장이 발급한다.
주민 등록증,품사 없음,이우걸(李愚杰)이 지은 시집. 2013년에 출간되었다.
주민등록초본,품사 없음,주민 등록 원본 가운데 필요한 부분만을 복사한 증명 서류.
주민등록카드,품사 없음,주민 등록 사항을 기록하기 위하여 작성한 문서. 개인별 주민 등록표는 개인에 관한 기록을 종합적으로 기록ㆍ관리하며 세대별 주민 등록표는 그 세대에 관한 기록을 통합하여 기록ㆍ관리한다.
주민등록표,품사 없음,주민 등록 사항을 기록하기 위하여 작성한 문서. 개인별 주민 등록표는 개인에 관한 기록을 종합적으로 기록ㆍ관리하며 세대별 주민 등록표는 그 세대에 관한 기록을 통합하여 기록ㆍ관리한다.
주민등록표아이디,품사 없음,주민 등록 원장 관리 시스템에서 사용하는 문서 확인 번호.
주민등록표원장조회시스템,품사 없음,주민 등록표 원장의 이미지를 디지털 전산화하여l 각 지방 자치 단체에서 민원인의 민원 조회 처리에 활용하고l 영구 보존하기 위한 시스템.
주민리더,품사 없음,주민이 주체적으로 참가하는 지역 복지 활동에서 지도적 역할을 맡고 있는 사람.
주민만족,품사 없음,일선 행정 기관의 행정 서비스에 대해 관련 주민들이 만족하는 정도. 보통 일선 행정 기관이 보다 향상된 행정 서비스를 제공하겠다는 의지를 표명할 때 쓴다.
주민모니터제,품사 없음,주민이 직접 사는 지역을 순찰하고 생활에서 느끼는 불편함의 해소를 행정 기관에 요구하는 제도.
주민발안,품사 없음,일정 수의 국민이나 지방 자치 단체의 주민이 법의 제정ㆍ개정ㆍ폐지에 관하여 제안할 수 있는 제도.
주민발의,품사 없음,주민이 원하는 경우 자치 조례를 제정할 수 있는 주민 자치 제도의 하나.
주민번영,품사 없음,지역에 사는 주민들을 번성하고 영화롭게 하는 일.
주민번호,품사 없음,주민 등록을 할 때에l 국가에서 국민에게 부여하는 고유 번호.
주민생활지원국,품사 없음,주민의 편안한 삶을 보장하기 위해 복지 정책을 마련하여 제공하는 일을 담당하는 부서.
주민서비스,품사 없음,관할 행정 기관이 주민들에게 제공하는 행정 서비스.
주민세,명사,지방세의 하나. 그 지역에 거주하는 개인과 그 지역에 사무소나 사업소를 둔 법인l 또는 그들의 소득에 대하여 부과한다.
주민세액,명사,주민세의 금액.
주민세의가산세,품사 없음,주민세에 가산하여 추징하는 세액. 주민세에 대한 신고 의무를 다하지 않았을 때는 신고 불성실 가산세를l 납부 의무를 다하지 않았을 때는 납부 불성실 가산세를 가산하여 추징한다.
주민세의균등할,품사 없음,지역의 발전을 위하여 주민세를 모든 세대에게 균등한 액수로 부과하는 일.
주민센터,품사 없음,동(洞)의 행정 사무를 맡아보는 기관. 일부 지역은 ‘동 행정 복지 센터’로 이름이 바뀌었다.
주민소송,품사 없음,지방 자치 단체가 부당한 예산 집행을 하였을 때 이를 바로잡기 위하여 주민이나 납세자가 지방 자치 단체를 대상으로 하는 소송.
주민소송제도,품사 없음,지방 자치 단체가 부당한 예산 집행을 할 때 이를 바로잡기 위해 주민이나 납세자가 지방 자치 단체를 대상으로 소송을 할 수 있도록 마련한 제도.
주민소환,품사 없음,지방 자치 단체장이나 지방 의회 의원 등 선거직 공무원이 임기 중에 위법 행위l 직무 유기l 직권 남용 따위의 행위를 할 경우 이들을 주민의 발의에 의해 제재하는 일.
주민소환권,품사 없음,주민이 당해 지방 자치 단체의 장과 지방 의회 의원을 소환할 수 있는 권리.
주민소환법,품사 없음,주민 소환의 투표 청구권자l 청구 요건l 절차 및 효력 따위에 관하여 규정함으로써 지방 자치에 관한 주민의 직접 참여를 확대하고 지방 행정의 민주성과 책임성을 제고함을 목적으로 제정한 법률. 정식 명칭은 ‘주민 소환에 관한 법률’이다.
주민소환에관한법률,품사 없음,주민 소환의 투표 청구권자l 청구 요건l 절차 및 효력 따위에 관하여 규정함으로써 지방 자치에 관한 주민의 직접 참여를 확대하고 지방 행정의 민주성과 책임성을 제고함을 목적으로 제정한 법률.
주민소환제,품사 없음,지방 자치 단체장이나 지방 의회 의원 등 선거직 공무원이 임기 중에 위법 행위l 직무 유기l 직권 남용 따위의 행위를 할 경우 이들을 주민의 발의에 의해 제재하는 제도.
주민소환제도,품사 없음,지방 자치 단체장이나 지방 의회 의원 등 선거직 공무원이 임기 중에 위법 행위l 직무 유기l 직권 남용 따위의 행위를 할 경우 이들을 주민의 발의에 의해 제재하는 제도.
주민소환투표제,품사 없음,선거 따위로 선출된 지방 자치 단체장 또는 공무원을 임기가 끝나기 전에 소환하여 주민의 발의와 투표로 파면하는 제도.
