어휘,품사,뜻풀이
가치하락,품사 없음,외환에 대한 한 나라의 화폐 가치가 다른 나라의 화폐 가치보다 낮아지는 현상. 예를 들어 1달러에 1l100원이었던 환율이 1l200원으로 변동하였다면l 원화의 가치가 달러에 비하여 하락한 것이다.
가치학,명사,가치의 본질l 가치 판단의 기준l 가치와 사실의 관계 따위를 다루는 이론.
가치학설,품사 없음,재화가 가지는 가치의 본질과 그 결정에 대하여 설명하는 학설.
가치함정,품사 없음,주가의 급락으로 현재는 주가가 싼 것처럼 보이지만 미래의 실적 하향을 감안하면 실제로 주가가 싸지는 않은 상태.
가치합리적,품사 없음,베버의 사회적 행위와 관련된 합리성을 판단하는 기준의 하나. 예상되는 결과를 고려하지 않고 그 행위 자체가 갖는 윤리적l 종교적인 것 따위의 가치를 생각하여 행동할 때 기준으로 삼는다.
가치합리적승진기준,품사 없음,종업원의 승진을 결정하는 데 있어서l 선발 대상자의 가치관이 조직의 가치관과 일치하는지를 승진의 판단 기준으로 삼는 방법.
가치헌신,품사 없음,인간의 욕구와 관심의 대상이 되는 진선미 따위에 몸과 마음을 바쳐 있는 힘을 다하는 일.
가치혁명,품사 없음,기존 제품에 혁신적 기능을 추가하여 가치를 확대하는 일.
가치혁신,품사 없음,기술 개발로 기존 시장에서 경쟁자를 이기기보다는l 참신한 아이디어로 새로운 시장을 창출하여 지속 가능한 성장을 이루어야 한다는 기업 경영 전략.
가치형태,품사 없음,한 상품이 다른 상품의 가치를 나타내는 형태. 예를 들면l 양복 한 벌의 가격이 구두 몇 켤레의 가격을 나타내는가 하는 따위이다.
가치화,명사,가치 있는 것이 되게 함.
가치흐름매핑,품사 없음,공급업체에서 고객에 이르기까지 자재와 정보의 흐름을 아이콘을 사용하여 시각적으로 나타낸 경로 계획 기법.
가칙다,형용사,‘가깝다’의 방언
가친,명사,남에게 자기 아버지를 높여 이르는 말.
가칠,품사 없음,‘가칠하다’의 어근.
가칠가칠,부사,야위거나 메말라 살갗이나 털 등의 여기저기가 매우 윤기가 없고 거친 모양.
가칠가칠하다,형용사,야위거나 메말라 살갗이나 털 등의 여기저기가 매우 윤기가 없고 거칠다.
가칠되다,동사,어떤 물체에 물감이나 페인트 따위가 여러 번 칠해지다.
가칠봉,명사,강원도 양구군과 인제군 사이에 있는 산. 태백산맥에 속하며l 북한강의 지류인 수입천ㆍ소양강이 시작하는 곳이다. 높이는 1l242미터.
가칠장이,명사,단청을 애벌로 칠하는 일을 직업으로 하는 사람.
가칠편수,명사,가칠장이의 우두머리.
가칠하다,형용사,야위거나 메말라 살갗이나 털이 윤기가 없고 좀 거칠다.
가침,명사,‘덤’의 방언
가침길이곡선,품사 없음,배의 길이의 각점에서 가침 길이를 세로 좌표로 하여 그린 곡선.
가침박달,명사,장미과의 낙엽 활엽 관목. 높이는 1~5미터이며l 잎은 긴 타원형이고 톱니가 있다. 4~5월에 흰 꽃이 총상(總狀) 화서로 피고 열매는 삭과(?果)로 가을에 익는다. 관상용이고 산기슭l 골짜기 등지에 자라는데 경상남도와 제주도를 제외한 전국에 분포한다.
가칫,품사 없음,‘가칫거리다’의 어근.
가칫가칫,부사,살갗 따위에 조금씩 닿아 자꾸 걸리는 모양.
가칫가칫하다,동사,살갗 따위에 조금씩 닿아 자꾸 걸리다.
가칫거리다,동사,살갗 따위에 자꾸 조금씩 닿아 걸리다.
가칫대다,동사,살갗 따위에 자꾸 조금씩 닿아 걸리다.
가칫하다,형용사,살갗이나 털 따위가 야위거나 메말라 윤기가 없이 조금 거칠다.
가칭,명사,좋은 명칭.
가칭되다,동사,어떤 이름이 임시로 정해져서 불리다.
가칭하다,동사,어떤 이름을 임시로 정하여 부르다.
가카토,명사,그릇 따위의 밑바닥에 붙은 나지막한 받침.
가커니부커니,명사,‘가타부타’의 북한어.
가케오비,명사,에도 시대와 헤이안 시대에 입던l 일본 여성의 정장에 달린 띠. 허리의 양쪽에 달려 있다.
가쾌,명사,집 흥정을 붙이는 일을 직업으로 가진 사람.
가쾨,명사,‘성가퀴’의 옛말.
가쿄,명사,일본 남북조 시대 북조 <FL>고코마쓰</FL> 천황 때의 연호(1387~1389).
가쿠노미치,명사,프랑스 작곡가 <FL>엘로이</FL>가 1978년에 발표한 전자 음악 작품. 일본 엔에이치케이(NHK) 스튜디오에서 제작되었다. 총길이 다섯 시간의 방대한 작품이지만l 1979년에 프랑스 <FL>아데스</FL>(Ad?s) 레이블에서 발매한 엘피(LP) 음반에는 약 두 시간으로 단축되어 실렸다.
가쿠다시,명사,물체를 오려 낼 수 있도록 만든 칼.
가쿠목,명사,긴 원목의 통을 네모지게 쪼개 놓은 재목. ⇒규범 표기는 ‘가쿠모쿠’이다.
가쿠바시라,명사,단면이 사각형인 기둥.
가쿠부치,명사,미술 작품을 팽팽하게 만들어서 끼우는 데 쓰는l 테두리만으로 된 틀.
가쿠비와,명사,<FL>가가쿠</FL>에 사용되는 일본식 비파. 중국에서 전해졌으며l 일반적으로 4현으로 구성된다.
가쿠소,명사,관현 합주에 사용되는 13현의 치터류 악기. <FL>가가쿠</FL> 공연에 사용되는 악기로 중국에서 전래되었다. ⇒규범 표기는 미확정이다.
가쿠시,명사,옷의 일정한 곳에 헝겊을 달거나 옷의 한 부분에 헝겊을 덧대어 돈l 소지품 따위를 넣도록 만든 부분.
가쿠시지쓰케,명사,옷을 만들 때l 옷의 안쪽에서 잡은 여유분을 고정하는 바느질. 천과 같은 색실로 겉으로 바늘땀이 조금만 보이게 꿰맨다. ⇒규범 표기는 ‘가쿠시시쓰케’이다.
가쿠오비,명사,일본 남성이 기모노에 매는 허리띠. 여러 겹으로 붙여 만들며l 빳빳하고 폭이 좁다.
가쿠이타,명사,각이 진 널빤지.
가쿠자이,명사,긴 원목의 통을 네모지게 쪼개 놓은 재목.
가쿠파이프,품사 없음,두께가 얇은 사각형강. 시설의 골격 자재로 ‘ㅅ’ 자 보나 지붕 도리에 사용한다.
가쿨막,명사,몹시 가파르게 비탈진 곳. ⇒규범 표기는 ‘가풀막’이다.
가키,명사,‘갈퀴’의 방언
가키다시,명사,속 따위를 파내는 작업.
가키쓰,명사,일본 무로마치 시대 <FL>고하나조노</FL> 천황 때의 연호(1441~1444).
가키쓰의난,품사 없음,일본의 무로마치 시대인 1441년에 일어난 내란. 슈고의 세력을 억제하려는 쇼군(將軍)의 움직임에 반발하여 일어난 것으로l 슈고인 <FL>아카마쓰 미쓰스케</FL>가 쇼군인 <FL>아시카가 요시노리</FL>를 암살하였다. <FL>아카마쓰 미쓰스케</FL> 세력은 막부에 의해 토벌되었으나l 쇼군 가문의 권위가 크게 실추되었다.
가타,명사,부처의 공덕이나 가르침을 찬탄하는 노래 글귀.
가타가미,명사,옷을 지을 때 옷감을 그대로 마를 수 있도록 본보기로 오려 만든 종이.
가타구세,명사,가슴이 돋보이도록 어깨에서 가슴에 걸쳐 다트를 넣는 일. ⇒규범 표기는 미확정이다.
가타기리,명사,금속 선을 끊거나 금속 표면을 긁을 때 사용하는 끝이 납작한 정.
가타누이,명사,옷의 어깨선을 맞붙여 꿰매는 일.
가타누이메,명사,옷의 어깨선을 맞붙여 꿰맨 솔기.
가타로구,명사,선전을 목적으로 그림과 설명을 덧붙여 작은 책 모양으로 꾸민 상품의 안내서.
가타마에,명사,양복 저고리의 섶을 조금 겹치게 하여 단추를 외줄로 단 것.
가타부타,명사,어떤 일에 대하여 옳다느니 그르다느니 함.
가타부타하다,동사,어떤 일에 대하여 옳다느니 그르다느니 하다.
가타사키,명사,소매의 어깨가 끝나는 부분.
가타센,명사,옆목점에서 어깨 끝점까지의 치수.
가타쓰케,명사,옷감에 붙이기 위하여 옷본에 풀을 칠해 두는 일.
가타야마병,명사,주혈흡충증의 급성 충란 배출기에서 보이는 증상. 첫 감염이 중감염일 때 보이는 독소 혈증 증후군으로 만성 환자에서는 드물다. 면역 복합체병 혹은 혈청병 모양병으로 생각된다. 일본주혈흡충증에서 기록되었지만 다른 주혈흡충증에서도 관찰되었다. ⇒규범 표기는 미확정이다.
가타와쿠,명사,만들려는 물건의 모양대로 속이 비어 있어 거기에 쇠붙이를 녹여 붓도록 되어 있는 틀.
가타이레,명사,한 번도 쓴 적이 없는 새 천이나 마킹 페이퍼를 낭비하지 않도록 옷본을 정확하게 배치하는 일.
가타카나,명사,일본 문자의 하나. 한자를 빌려 일부를 생략하여 만든 표음 문자로 모두 46자로 이루어져 있다. 주로 외래어를 표기하거나 음성적l 시각적인 면을 강조할 때 사용한다.
가타쿠즈레,명사,형태가 변해서 제 모양을 유지하지 못하고 일그러진 꼴.
가타하바,명사,한쪽 어깨 끝에서 다른 쪽 어깨 끝까지의 치수.
가탁,명사,거짓 핑계를 댐.
가탁하다,동사,거짓 핑계를 대다.
가탄,명사,‘까닭’의 방언
가탄가탄,명사,매우 탄식할 만함.
가탄스럽다,형용사,보기에 탄식할 만한 데가 있다.
가탄제,명사,강철을 만들 때l 쇳물에 탄소 성분을 보충해 주기 위하여 더 넣는 탄소질 물질.
가탄하다,형용사,어떤 일이나 상황이 잘못되어 마음으로 탄식할 만하다.
가탈,명사,일이 순조롭게 나아가는 것을 방해하는 조건.
가탈가탈,부사,사람이 타거나 싣기 불편할 정도로 말이 비틀거리며 걷는 모양.
가탈가탈하다,동사,사람이 타거나 싣기 불편할 정도로 말이 비틀거리며 걷다.
가탈거리다,동사,사람이 타거나 짐을 싣기 불편할 정도로 말이 비틀거리며 걷다.
가탈걸음,명사,말이 불안정하게 비틀거리며 걷는 걸음.
가탈대다,동사,사람이 타거나 짐을 싣기 불편할 정도로 말이 비틀거리며 걷다.
가탈부리다,동사,기계 등이 고장을 일으키다
가탈스럽다,형용사,조건l 규정 따위가 복잡하고 엄격하여 적응하거나 적용하기에 어려운 데가 있다.
가탈지다,동사,복잡하고 까다로운 조건이 생기다.
가탈?다,동사,‘가탈거리다’의 옛말.
가탐,명사,중국 당나라의 정치가ㆍ지리학자(730~805). 자는 돈시(敦詩). 지도 <해내화이도(海內華夷圖)>를 제작하였고 지지(地誌) ≪고금군국도현사이술(古今郡國道縣四夷述)≫을 저술하여 중국 지리학의 발달에 기여하였다.
가탐하다,형용사,‘간탐하다’의 방언
가탑리,명사,충청남도 부여군 부여읍에 있는 이. 부여읍의 중남부에 위치해 있으며l 대부분 평지이다. 남쪽에 왕포천이 흐르며l 4번ㆍ40번 국도가 지난다.
가태,명사,거짓으로 꾸민 태도나 상태.
가태기,명사,‘과댁’의 방언
가태리,명사,대구광역시 달성군 유가읍에 있는 이. 유가읍의 동부에 위치해 있으며l 동남쪽에 비둘산이 솟아 있다. 중앙부에 남통 저수지l 태봉 저수지가 자리하고 있으며l 남쪽은 달창 저수지의 북부를 포함하고 있다. 동쪽은 대부분 높은 산악 지형으로 이루어져 있으며l 저수지 주변으로 농경지와 주거지가 형성되어 있다.
가택,명사,사람이 살고 있는 집. 또는 살림하는 집.
가택격리,품사 없음,전염병 환자나 면역성이 없는 환자를 다른 사람과 접촉하지 못하도록 집에서만 머물게 하는 일.
